id_product,product_name,description
345,Very Sexy Halter Babydoll,"For your every midnight mood, a sheer and lacy babydoll with a dramatic open back and just a hint of stretch.  Finished with a little matching v-string.   Lace halter neck with closure Open back Matching v-string panty Imported polyester/nylon/viscose/spandex"
346,Body by Victoria NEW! Lace-trim Hiphugger Panty,"Ultra-comfy with a better-than-ever fit and feel and lace trim, this hiphugger is unbelievably soft and designed to disappear under clothes. Lace trim Low rise Supersoft waistband Full back coverage: shows curves, not skin Machine wash Imported nylon/spandex/cotton"
347,Body by Victoria Demi Bra,"A lower cut makes this supersoft bra perfect for revealing necklines, with lighter Memory Fit for extra support as it conforms to your curves and a smoothing U-shaped back. Lift & Lining Lightly lined for subtle lift Underwire cups   Straps & Hooks Adjustable straps can convert to crossback and snap into place for a secure hold Back closure Double row of hook and eye closures; Sizes 34DDD, 36DD-36DDD & 38D-38DDD have triple row of closures; Sizes 40DD and 40DDD have 4 rows of closure  for a secure, comfortable fit 4 settings to ensure a perfect fit   Details & Fabric U-shaped ballet back prevents band from riding up and offers more coverage Double-lined sides for the smoothest shape Keyhole and bow on center front Imported nylon/spandex"
348,Very Sexy NEW! High-neck Lace-up Romper,"Go all out in a sheer romper with a modern high-neck, a lace-up front and a sexy open back.   Sheer, unlined Adjustable hook closure at neck High neck with lace-up front, elastic waistband and open back 1 1/8"" inseam Imported nylon/spandex/polyester"
349,The T-Shirt Perfect Shape Bra,"The everyday go-to bra pairs sexy lift and the coverage you want with soft, sleek cups and a smoothing U-shaped back, all in a shape that disappears under everything.   Lift & Lining Uplift with cushioned padding for shape Full coverage underwire cups Straps & Hooks Fully adjustable straps can convert to crossback Back closure Double row of hook & eye closures; size 38DDD has triple row of closures for a secure, comfortable fit 4 settings to ensure a perfect fit Details & Fabric Crisscross straps between cups U-shaped ballet back prevents band from riding up and offers more coverage VS logo on side Imported nylon/polyester"
350,Very Sexy NEW! Plunge Lace-up Teddy,"Every kind of hot: this teddy with a lace-up front and sheer everything. Sheer, unlined Adjustable straps Pulls on; no closure V-neck with lace-up front Cheeky bottom Imported nylon/spandex/cotton"
351,Sexy Smooth NEW! Raw Cut Thong,"Supersmooth, seamless and totally elastic-free: with laser-cut edges, this thong cuts the sleekest shape. Laser-cut edges for a supersmooth, seamless fit Low rise Imported polyamide/spandex"
352,Body by Victoria Thong Panty,"Beyond comfy with a better-than-ever fit and feel, this thong is unbelievably soft and designed to disappear under clothes, with pretty lace as a finishing touch. Front bow Lace overlay on sides with lace back Lace trim on legs Supersoft waistband Mid rise No back coverage Imported nylon/spandex"
353,PINK Y-Back Push-Up Triangle,A classic triangle top with y-back and lots of lift. Perfect for mixing and matching! Only by Victoria’s Secret PINK. Push & Lining Built in push-up padding Push-up style   Straps & Hooks Pull on style Adjustable shoulder straps & adjustable bottom band   Details & Fabric: Y-back straps Imported nylon/spandex CARE: Hand wash Imported nylon/spandex
354,Dream Angels NEW! Lace-trim Kimono,"Layer in satin and lace for a little extra drama—this breezy kimono is the best kind of cover-up. No closure Lace trim at sleeves and front hem 38"" from shoulder; hits at thigh Imported polyester/nylon"
355,Lightly Lined Wireless Bra,"Supersoft comfort without the wires, this lightly lined bra conforms to your curves. Lift & Lining Extra lightweight lining Wireless Boning at side wing Scoop neckline to enhance natural curve Straps & Hooks Minimal, fully adjustable straps J-hook at back for cross-back option Single, bulk-free hook and eye back closure with 4 settings for adjustability Double hook and eye closures: Sizes 36C-DD, 38B-DD Details & Fabric No-slip lining for invisible support and all-day hold Small VS logo tag on inside of back hook and eye Imported nylon/spandex"
356,Very Sexy Chiffon & Lace Slip,"Get all the frills in a slip of sheer lace and airy ruffled chiffon. V-neck Sheer, unlined Adjustable straps Pulls on; no closure 33½” from shoulder; hits at mid-thigh in front Lace trim at neckline and around skirt Pleated high-low hem Imported polyester/nylon"
357,Very Sexy Pleated Babydoll,"Get glamorous in georgette, with pretty pleats, a shiny ribbon bow and a matching thong panty   Triangle lace cups Empire waist with satin bow Adjustable straps Matching thong panty Imported polyester/nylon/spandex"
358,PINK Palm Lace Strappy Push-Up,"A total top drawer essential with lots of push and a show off strappy back! Features palm lace with smooth no-show cups. Most push Super soft pad and smooth no-show cups Strappy back Adjustable straps Structured, underwire cups Hook-and-eye closure Imported nylon/spandex"
359,Victoria Sport The Player by Victoria SportLace-Up Sport Bra,"Seamless comfort and a strappy back make this medium-support sport bra a contender in and out of the gym. Details Medium support Pullover style Elastic bottom band Lace-up detail on back   Performance & Fabric Perfect for spinning, kickboxing and circuit training Performance fabric with 4-way stretch Body-Wick Machine wash. Tumble dry. Imported polyester/spandex"
360,Mesh Tee,This easy crop teams a jersey-like fit with allover mesh for the win. Hits at waist Imported polyester/spandex
361,Victoria Sport NEW! The Player by Victoria SportLace-Up Sport Bra,"Seamless comfort and a strappy back make this medium-support sport bra a contender in and out of the gym. Details Medium support Pullover style Elastic bottom band Lace-up detail on back   Performance & Fabric Perfect for spinning, kickboxing and circuit training Performance fabric with 4-way stretch Body-Wick Machine wash. Tumble dry. Imported polyester/spandex"
362,Very Sexy Satin Kimono,"For a hint of drama and nighttime glamour slip on this soft, silky wrap. Wide sleeves and a short shape make it the perfect addition to your lingerie wardrobe. Side pockets Mid-thigh length Removable tie at waist Imported polyester"
363,Everyday Perfect Hipster Panty,The ultra-smooth hiphugger gets a retro remix with curved sides. Ultra smooth Supersoft elastic waistband Mid rise Full back coverage Imported nylon/polyester/spandex
364,Body by Victoria Lace-trim Thong Panty,"Beyond comfy with a better-than-ever fit and feel, this thong is unbelievably soft and designed to disappear under clothes, with pretty lace trim as a finishing touch. Front bow Lace overlay on sides with lace back Lace trim at waistband and legs Mid rise No back coverage Imported nylon/spandex  "
365,Very Sexy Satin & Lace Babydoll,"This satin babydoll is anything but shy, with sheer lace cups and a flyaway front that reveals a matching V-string panty. Sheer, unlined Elastic under bust for light support Fully adjustable straps 28"" from shoulder; hits at thigh Lace cups; satin body with flyaway front Matching V-string panty Imported polyester/polyamide"
366,PINK Lace Trim Cheekster,"The perfect match to your fave bra, this panty features pretty lace trim in a cheeky fit. Perfect match to your favorite Date bra Imported cotton/spandex/nylon Extra low rise"
367,Victoria Sport NEW! Incredible by Victoria Sport Bra,"Tackle high-intensity workouts in a truly Incredible maximum-support sport bra with breathable padding and a flexible underwire you can’t feel, plus fully adjustable straps and stay-cool Body Wick fabric. Details Maximum support Breathable padding with wicking liner to keep you extra dry Flexible underwire for maximum comfort Bonded, fully adjustable straps Seamless technology that eliminates irritation Supersoft elastic band for comfort & movement Cushioned, adjustable back closure  Large keyhole racerback for easy on, off   Performance & Fabric Perfect for running, boxing and cardio Body-Wick keeps you cool & dry Machine wash. Tumble dry. Imported. Solids/prints- body: nylon spandex. Mesh insets: Polyamide/Elastane. Marl- body: polyester/nylon/spandex. Mesh insets: Polyester/Elastane "
368,Very Sexy Lace Bodysuit,"Flaunt every curve in stretch lace with a low scoopback and a thong bottom. Sheer, unlined Pulls on; no closure Scoopneck and back Thong bottom Imported nylon/spandex"
369,Very Sexy Lace Halter Babydoll,"This babydoll sends sexy signals in floral stretch lace, now with more coverage for the perfect fit and a matching V-string panty. Sheer, unlined lace VS logo embroidery on lace Halter neck with hook closure Matching V-string panty Imported nylon"
370,So Obsessed by Victoria's Secret NEW! Add-1-Cups Push-Up Bra,"This push-up gives you a little extra lift for serious cleavage, with Memory Fit padding that memorizes your curves, a concealed, padded underwire for comfort and smoothing sides for a seamless look.   Lift & Lining Push-up padding adds 1½ cup sizes Foam-encased underwire cups for comfort Straps & Hooks Back closure Double row of hook and eye closures Details & Fabric Shine finish with matte trim at the top of the cups VS logo charm between the cups Imported nylon/spandex"
371,Very Sexy Lace & Mesh Unlined Strapless Bra,"Hotter than hot: a sheer little strapless framed by scalloped lace. Lift & Lining Sheer, unlined cups Underwire cups Straps & Hooks Adjustable, removable straps Back closure 4 rows of hook-and-eye closures Details & Fabric Side boning Imported nylon/spandex/polyester"
372,Sleep Kimono,"To layer and love: this light-as-air kimono with three-quarter sleeves.   Relaxed fit Soft and lightweight Ties at front 28"" from shoulder: hits at thigh A sleep essential designed to mix and match One size Machine wash Imported viscose"
373,PINK Date Unlined Bra,"Featuring new floral lace that’s prettier than ever, this unlined bra features underwire support that’s comfy for everyday.   Double strap detail at back Unlined Allover lace Adjustable straps Underwire cups New Date lace Imported nylon/spandex"
374,Bombshell Add-2-Cups Push-Up Bra,The ultimate lift-loving push-up is better than ever with even softer padding for the most cleavage and fullness and a U-shaped ballet back for a flawless fit. Lift & Lining Push-up padding adds 2 cup sizes for maximum lift Underwire cups Straps & Hooks Fully adjustable straps Back closure Double row of hook and eye closures Can be worn classic or crossback Details & Fabric U-shaped ballet back for a flawless fit Crisscross straps between cups Imported nylon/spandex. Racer-back: polyester/spandex.
375,Very Sexy Chiffon Cami & Short Set,Hot nights call for this sheer mesh set kissed with lace. Unlined cami with tie straps at shoulder Short with elastic waist 1½'' inseam Imported polyester/nylon
376,Body by Victoria Perfect Coverage Bra,"Our fullest coverage and our sexiest comfort meet in this supersoft bra with lighter Memory Fit lining that conforms to your curves and a smoothing U-shaped back and sides. Lightly lined for shape. Full coverage underwire cups. Can be worn classic or crossback. A supersoft fabric with lighter Memory Fit gives extra support as it conforms to your curves. With double-lined sides for the smoothest shape, it’s like nothing you’ve felt before. Lift & Lining Lightly lined for shape Full coverage underwire cups   Straps & Hooks Adjustable straps can convert to crossback and snap into place for a secure hold Back closure Double row of hook-and-eye closures; Sizes 34DDD, 36DD-36DDD, 38-40D-DDD & 40C have triple row of closures for a secure, comfortable fit 4 settings to ensure a perfect fit   Details & Fabric •Details & Fabric •U-shaped ballet back prevents band from riding up and offers more coverage •Supersoft, double-lined sides for the smoothest shape •Keyhole and bow at center front on select styles Origin & Fabric: Imported nylon/spandex"
377,Dream Angels Sheer Floral Lace Tunic,"A boho beauty with vintage vibes: off-the-shoulder, in gorgeous lace and mesh with long, fluttery sleeves. Off-the-shoulder neckline Sheer, unlined lace and mesh Fully adjustable straps Pulls on; no closure 29"" from shoulder; hits at mid-thigh Long, wide sleeves Small keyhole at back with button Imported polyamide"
378,Cotton Lingerie Lace-trim High-leg Brief Panty,"Framed in lace, this comfy panty in silky-soft, stretchy cotton is naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.  Lace trim at waist and legs High waist Full back coverage: shows curves, not skin Imported cotton/nylon/spandex"
379,Very Sexy Medallion Lace Teddy,Hotter than hot: this stretchy lace teddy with a down-to-there plunge front and keyhole in back. Adjustable straps Pulls on; no closure Thong bottom Imported nylon/spandex
380,PINK NEW! High Leg Logo Bikini,A cute and comfy bikini panty with high leg and iconic PINK logo waistband.  Iconic PINK logo waistband High leg Soft cotton Imported 
381,Victoria Sport Incredible by Victoria Sport Bra,"Tackle high-intensity workouts in a truly Incredible maximum-support sport bra with breathable padding and a flexible underwire you can’t feel, plus fully adjustable straps and stay-cool Body Wick fabric. Details Maximum support Breathable padding with wicking liner to keep you extra dry Flexible underwire for maximum comfort Bonded, fully adjustable straps Seamless technology that eliminates irritation Supersoft elastic band for comfort & movement Cushioned, adjustable back closure  Large keyhole racerback for easy on, off   Performance & Fabric Perfect for running, boxing and cardio Body-Wick keeps you cool & dry Machine wash. Tumble dry. Imported. Solids/prints- body: nylon spandex. Mesh insets: Polyamide/Elastane. Marl- body: polyester/nylon/spandex. Mesh insets: Polyester/Elastane "
382,PINK Unlined Lace Multi-Way Bandeau,"Pretty wildflower lace without the padding gives you a comfy, natural look. Wear it with the straps for a cute halter look or without to make it a classic bandeau.     Hook-and-eye closure Unlined Wildflower lace Multi-way style Adjustable straps Imported nylon/spandex"
383,Victoria Sport Lightweight by Victoria Sport Bra,"Our #1 sport bra for a reason: with a supersoft elastic band and wireless cups that breathe easy, this medium-support favorite is ready to bike, box and train hard. Details Medium support Easy, unstructured design Adjustable straps Wireless; no clasps or hooks Strappy back  Performance & Fabric Perfect for spinning, kickboxing and circuit training Super-soft elastic band for comfort & movement Lightweight and breathable Body-Wick keeps you cool & dry Machine wash. Tumble dry. Imported polyamide/spandex"
384,Everyday Perfect Curved-hem Thong Panty,"Seriously sleek and smooth, with a sporty curved hem, supersoft waistband and a body-loving mid rise. Ultra smooth Mid rise No back coverage Imported nylon/polyester/spandex Machine wash "
385,Very Sexy NEW! Lace Crisscross Bodysuit,Crisscross laces at the sides take this floral lace bodysuit from sweet to all-out sexy.   Adjustable straps Pulls on; no closure Thong bottom Imported nylon/cotton/spandex
386,Very Sexy Lace Plunge Garter Slip,"Sexy takes shape in this lace garter slip, cut ultra-low with an open back in curve-framing lace. Plunge front Sheer, unlined lace Adjustable straps and garters Halter hooks at neck; zip closure at low back 27½” from shoulder; hits at thigh Imported nylon/spandex"
387,PINK Seamless Lightly Lined Racerback,"Work it, no workout required, in this super cute seamless bra. Lightly lined with a sporty racerback. Lightly lined Cutout Racerback detail Iconic PINK logo band Imported nylon/spandex/polyester"
388,PINK Seamless Double Layer Bralette,Two looks in one! Smooth and stretchy tonal marl fabric for a body hugging fit. This perf-to-layer style doubles up on the straps with a skinny T-back and classic all in one.     Pull on style Unlined Imported nylon/polyester/spandex
389,Cotton Lingerie Lace TrimCheeky Panty,"Silky-soft and stretchy cotton makes this cheeky naturally comfy, while a little lace makes every day sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.   Smooth floral lace trim at waist and leg opening Low rise Minimal back coverage Imported cotton/nylon/spandex; pure cotton panel"
390,PINK Unlined Palm Lace Cage Bralette,"Cute, comfy and perfect for layering, this unlined bralette features palm lace and a plunging neckline with cage-front details.   Pull on fit Palm lace Strappy front details Imported nylon/spandex"
391,Cotton Lingerie String Bikini Panty,"Our signature bikini in silky-soft cotton gets a little sexier in a string fit. Cool, comfy and colorful, it’s our most-loved everyday panty. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Picot trim Mid rise Moderate back coverage Imported cotton/Lycra® spandex; pure cotton panel"
392,Dream Angels Push-Up Bra,"Our most heavenly push-up ever, with softer Memory Fit padding for lots of lightweight lift, stretchier lace sides for more comfort and a smoothing U-shaped back. Lift & Lining •Push-up padding •Underwire cups Straps & Hooks •Fully adjustable straps convert to crossback and snap into place for a secure hold •Double row of hook-and-eye closures; sizes 36-38DD have triple row of hook-and-eye closures for a secure, comfortable fit •4 settings to ensure a perfect fit Details & Fabric •U-shaped ballet back that prevents band from riding up •Imported nylon/spandex"
393,Cotton Lingerie Heart Ruched-back Hiphugger Panty,"There’s so much to love about this comfy hiphugger with a flirty heart-shaped lace back and ruching, topped with bows.   Back ruching Low rise Full back coverage: shows curves, not skin Imported cotton/spandex/nylon Machine wash"
394,Dream Angels Push-Up Bra,"Our most heavenly push-up ever, with softer Memory Fit padding for lots of lightweight lift, stretchier lace sides for more comfort and a smoothing U-shaped back. Lift & Lining Push-up padding Underwire cups Straps & Hooks Fully adjustable straps convert to crossback and snap into place for a secure hold Double row of hook-and-eye closures; sizes 36-38DD have triple row of hook-and-eye closures for a secure, comfortable fit 4 settings to ensure a perfect fit Details & Fabric U-shaped ballet back that prevents band from riding up Imported nylon/spandex"
395,PINK Ultimate Strappy Back Sports Bra,"Keep up with us in this super strappy new sports bra! Built for low to medium level activities, this newbie keeps it cute with sheer mesh detailing and crisscrossing straps. Wear it to go workout…or not—it’s pretty much perf to wear everywhere! Low-Medium Impact No Padding Pull over style Supportive bottom-band, armhole, and neckline elastic Keyhole mesh detail at front Adjustable straps Quick dry 4-way stretch fabric Compressive fit Strappy back Imported nylon/spandex"
396,Dream Angels Demi Bra,"This dreamy demi is even more heavenly, with softer Memory Fit lining that conforms to your curves, a smoothing U-shaped back and stretchier lace sides for a flawless, ultra-comfy fit.   Lift & Lining Lightly lined for shape Underwire cups Straps & Hooks Adjustable straps can convert to crossback and snap into place for a secure hold Back closure Double row of hook and eye closures; sizes 36-40DD-DDD have triple row of hook and eye closures for a secure, comfortable fit 4 settings to ensure a perfect fit Details & Fabric U-shaped ballet back prevents band from riding up Stretchy lace sides Imported nylon/spandex"
397,Cotton Lingerie Ruched-back Hiphugger Panty,"This comfy hiphugger is naturally sexy in silky-soft, stretchy cotton, with flirty back ruching.In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Mid rise Moderate back coverage Imported cotton/LYCRA® spandex; pure cotton panel"
398,Very Sexy Satin & Lace Cami & Short Set,"An irresistible duo, in smooth satin with a keyhole top, a flirty short and lots of lace. Lightly lined Elastic under bust for light support Fully adjustable straps Lace cups with keyhole front Matching short with elastic waist and side slits with lace trim Imported polyester/polyamide"
399,PINK Ultimate Cage Front Sports Bra,"Work it, no workout required. Get studio-to-street style in this cage front sports bra. Pull on style Cage detail at front Imported nylon/spandex"
400,PINK Daisy Lace Racerback Push-Up,"Lots of lace and lots of lift! This push-up features a daisy lace back that's perfect for layering under an open back top, plus a plunging neckline with front closure.  Front closure Adjustable straps Push-up padding Daisy lace Lace applique racerback Imported polyester/nylon/spandex"
401,Very Sexy Lace Plunge Bodysuit,A down-to-there plunge and a high-cut leg: a total stunner in sheer lace. Plunge front Deep V-back Cheeky bottom with snap closure Imported nylon/spandex
402,Body by Victoria Lace Cheekini Panty,"The prettiest way to show a little cheek peek, in supersoft, allover lace. Allover lace Supersoft waistband Low rise Minimal back coverage: lots of cheek peek Imported nylon/spandex/cotton Hand wash"
403,Dream Angels Crochet Lace Cheekini Panty,Delicate crochet lace accents sheer mesh in this pretty panty with plenty of cheek peek.   Low rise Minimal back coverage: lots of cheek peek Imported nylon/spandex/cotton Hand wash
404,Dream Angels Lace-trim Thong Panty,Pretty crochet lace and sheer mesh…just try to resist. Low rise No back coverage Imported nylon/spandex/cotton Hand wash
405,Dream Angels Lace-trim Thong Panty,Pretty crochet lace and sheer mesh…just try to resist.   Low rise No back coverage Imported nylon/spandex/cotton Hand wash
406,Very Sexy Lace Cheeky Panty,"A high-waist and delicately detailed lace give this cheeky a vintage vibe, while side cutouts add a modern edge. High waist Side cutouts Scalloped trim Minimal back coverage: lots of cheek peek Hand wash Imported nylon/spandex/cotton"
407,Body by Victoria Lace-trim Thong,"Beyond comfy with a better-than-ever fit and feel, this thong is unbelievably soft and designed to disappear under clothes, with pretty lace as a finishing touch. Front bow Lace trim on waistband and legs Supersoft waistband Low rise No back coverage Imported nylon/spandex"
408,Dream Angels NEW! Lace & Mesh Cheekini Panty,"A teensy bow, lace details and mesh make this panty your sexiest essential.  Front center bow Mesh at front and back Lace details at front and back Low rise Minimal back coverage: lots of cheek peek Imported nylon/spandex/polyester/cotton"
409,Very Sexy Lace V-string Panty,The prettiest lace in the teeniest shape. Lace front Low rise No back coverage Machine wash Imported nylon/spandex
410,Dream Angels NEW! High-neck Lace-up Romper,"Go all out in a sheer romper with a modern high-neck, a lace-up front and a sexy open back.   Sheer, unlined Adjustable hook closure at neck High neck with lace-up front, elastic waistband and open back 1 1/8"" inseam Imported nylon/spandex/polyester"
411,PINK Daisy Lace Triangle Bralette,"The prettiest new style for showing off under an open back top, this unlined bralette features sheer daisy lace and criss-cross back with lace applique. Pull on style Unlined Daisy lace Adjustable straps Criss-cross back Lace applique Imported polyester/nylon/spandex"
412,Very Sexy Lace Thong Panty,"Delicate with just the right details, a lace-up in back and trim along the hem.  Back lace-up detail Low rise No back coverage Hand wash Imported nylon/spandex/cotton"
413,PINK NEW! Bonded StrappyBralette,A super-smooth style with a plunging neckline and crisscross straps at back. Pull on style  Strappy back Seamless Imported nylon/spandex
414,PINK Mini Bikini Bottom,Rock the colorblock look in our cutest itsy bitsy bottom. Mix & match all our cute suits—swimwear by Victoria’s Secret PINK. Minimal coverage Low rise Fully lined Imported nylon/spandex
415,Very Sexy Lace Off-the-shoulder Bodysuit,"Lace ties highlight sunkissed shoulders in a curve-hugging bodysuit in sheer lace. Sheer, unlined underwire cups Adjustable straps with off-the-shoulder ties Back hook-and-eye closure Cheeky bottom Imported nylon/spandex"
416,PINK Ruched Mini Bikini Bottom,A cheeky bottom that’s flirty and fun with a ruched back detail. Mix & match all our cute suits—swimwear by Victoria’s Secret PINK. Smooth in front Ruched back Extra low rise Fully lined Cheeky fit Minimal coverage Imported nylon/spandex
417,Very Sexy Lace High-neck Bodysuit,A high neck creates a dramatic keyhole in a sheer bodysuit that’s made to thrill.   Pulls on; no closure Adjustable crossback straps with tie Cheeky bottom Imported nylon/spandex
418,PINK New! Wear Everywhere Multi-way Push-Up Bra,"A true wardrobe essential with soft, no-show cups and a comfortable fit! Includes removable straps.      Most push Structured, underwire cups Straps included Hook-and-eye closure Imported polyamide/spandex"
419,Cotton Lingerie Lace-trim High-leg Brief Panty,"Framed in lace, thiscomfy panty in silky-soft, stretchy cotton is naturally sexy. In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary.  Lace trim at waist and legs High waist Full back coverage: shows curves, not skin Imported cotton/nylon/spandex"
420,NEW! Date Unlined Bra,"Featuring new floral lace that’s prettier than ever, this unlined bra features underwire support that’s comfy for everyday.     Double strap detail Unlined Allover lace Adjustable straps Underwire cups New Date lace Imported nylon/spandex"
421,So Obsessed by Victoria's Secret Add-1½-Cups Push-Up Bra,"This push-up gives you a little extra lift for serious cleavage, with Memory Fit padding that memorizes your curves, a concealed, padded underwire for comfort and smoothing sides for a seamless look.   Lift & Lining Push-up padding adds 1½ cup sizes Foam-encased underwire cups for comfort Straps & Hooks Back closure Double row of hook and eye closures Details & Fabric Shine finish with matte trim at the top of the cups VS logo charm between the cups Imported nylon/spandex"
422,Body by Victoria Lace-trim Cheekini Panty,"Better than ever, this comfy cheekini disappears under clothes with a lace-trim waist and a smooth fit that lies flat and stays put. Front bow Lace overlay on sides Lace trim at waistband and legs Mid rise Minimal back coverage Imported nylon/spandex"
423,PINK Wrap Triangle Top,A classic triangle top with a twist! Features a wrap around detail with adjustable back hook closure. Removable padding Lightly lined Adjustable halter straps Adjustable hook back closure Adjustable wrap-around detail from center front Princess seams at cups Hand Wash Imported nylon/spandex
424,Body by Victoria NEW! String Cheekini Panty,"Too pretty to hide: supersoft allover lace in the string bikini shape you love.   Allover lace Low rise Moderate back coverage: shows a little, but not all Can we call out scalloped edges Scalloped edges Imported nylon/spandex/cotton Hand wash"
425,Very Sexy Lace Cutout Cheeky Panty,Dare to bare in a little cheeky featuring a bold back cutout finished with crisscross laces. Allover lace Lace-up detail at back cutout Minimal back coverage: lots of cheek peek Hand wash Imported nylon/spandex/cotton
426,PINK NEW! Strappy Bandeau Top,"Lightly lined with a strappy front, this bandeau can be worn with or without a simple halter strap.Push & Lining: Removable padding Lightly linedStraps & Hooks Removable halter straps Adjustable back hook closureDetails & Fabric: Strappy detail at center front Imported nylon/spandex Hand wash"
427,PINK Wildflower Lace High-Neck Push-Up,Wear it solo or rock it under a tank—this wildflower lace push-up is super cute no matter what way you style it! Wildflower Lace Pull on style Adjustable straps High neck style Push up padding Imported nylon/spandex
428,PINK Ultimate Unlined Strappy Bralette,Work it! This longline bralette features a strappy front and logo details at the bottom band. Premium 4-way stretch fabric provides support during activities.   Pull on style Unlined Premium 4-way stretch fabric Fully adjustable straps Longline style Logo graphics Strappy front Imported nylon/spandex
429,NEW! Super Soft Lace Push-Up Racerback Bra,A comfy push-up bra with a pretty lace racerback. Smooth super soft cups that won’t show through your tees and a lacy bottom band.   Push-up padding Front closure Lace racerback Bottom band lace details Adjustable straps Imported nylon/spandex/polyester
430,PINK Super Soft Lace Trim Thong,"So pretty with lacy trim, this barely there thong features new super soft fabric. Lace trim at sides New super soft fabric Soft, no show Extra low rise Imported nylon/spandex"
431,PINK Ultimate Push-Up Sports Bra,Turn looking cute into a competitive sport in this medium-impact sports bra. Performance meets push with a cutout racerback and padded fit that provides support and lift. Features a banded bottom with iconic PINK logo. • Medium impact • Pull on fit • Push-up • 4-way stretch fabric • Racerback • Logo bottom band
432,NEW! Ribbed Logo Strappy Push-Up Bra,Hello logo! This push-up bra features strappy logo details at the sides and a cute and comfy fit.   Push-up padding Back closure Fully adjustable straps Logo detail on sides Imported cotton/nylon/polyester/spandex
433,Cotton Lingerie Ruched-back Hiphugger Panty,"This comfy hiphugger is naturally sexy in silky-soft, stretchy cotton, with flirty back ruching.In lots of colors and pretty prints, our cotton undies ensure your lingerie drawer is anything but ordinary. Picot trim Mid rise Moderate back coverage Imported cotton/LYCRA® spandex; pure cotton panel"
434,PINK Ruched Mini Bikini,A cheeky bottom that’s flirty and fun with a ruched back detail. Mix & match all our cute suits—swimwear by Victoria’s Secret PINK. Smooth in front Ruched back Extra low rise Fully lined Cheeky fit Minimal coverage Imported nylon/spandex
435,PINK Strappy Side-Tie Mini Cheekster,Strappy lace-up details from side-to-side. Crisscrossing ties add a hint of skin at hips for a flattering fit. Perfect to mix and match with your favorite bikini top!   Strappy lace-up detail at sides Extra low rise Fully lined Minimal back coverage Imported nylon/spandex
436,PINK High Neck Keyhole Halter Top,"A peekaboo keyhole makes this high neck halter extra cute. Lightly lined with adjustable back ties. Only by Victoria’s Secret PINK. Push & Lining Removable padding Lightly lined   Straps & Hooks Adjustable halter straps Adjustable back ties   Details & Fabric: Adjustable cups, high-neck styling Imported nylon/spandex"
437,Dream Angels Lace Demi Bra,"Heaven-sent: gorgeous lace in a high-neck shape, so pretty you'll want to show it off.   Lift & Lining Lightly lined for shape Underwire cups Straps & Hooks Adjustable straps Back closure Double row of hook-and-eye closures Details & Fabric Allover lace Imported nylon/spandex"
438,PINK NEW! Lace Trim Boyshort,Get in the holiday spirit with this sweet boyshort! Features a lace trim waistband. Lace-trim waistband Extra low rise Imported cotton/polyamide/elastane
439,Very Sexy Lace & Mesh Teddy,"Where lacy meets racy, with a mesh back and a bikini bottom. Lightly lined underwire cups Adjustable straps Back hook closure Adjustable garters Mesh back Snap closure at bikini bottom Imported polyamide/spandex"
440,Victoria Sport Strappy Triangle Sport Bra,"A sporty twist on a classic shape: light support for the studio meets sexy straps for the street.   Details  Minimum support Mesh lining Strappy front Slim t-back straps Pullover style Performance & Fabric Perfect for yoga, Pilates and weight training Body wicking  Machine wash Imported polyester/spandex"
441,The Bralette Collection Lace Scoopneck Bralette,"With a scoopneck and straps to wear two ways, this lace bralette is one to watch. Lift & Lining Mesh lining Wireless cups Straps & Hooks Adjustable straps Back closure Double row of hook-and-eye closures   Details & Fabric Allover lace Imported nylon/spandex"
442,The T-Shirt Demi Bra,"As comfy as your favorite tee, this demi is an everyday go-to with light lining, soft, sleek cups and a smoothing U-shaped back—all in a shape that disappears under everything. Lift & Lining Lightly lined for shape Underwire cups Straps & Hooks Front closure or back closure Front-close choices have partially adjustable straps Back-close choices have fully adjustable straps and can be worn classic or crossback Back-close choices have double row of hook-and-eye closures Details & Fabric U-shaped ballet back on back-close choices prevents band from riding up and offers more coverage Solids and prints: nylon/spandex. Marl: nylon/polyester/spandex.  "
443,Very Sexy Keyhole High-neck Bra,"Frame curves in gorgeous lace, cut with a high neck and the flirtiest keyhole front. Lift & Lining Unlined Wireless cups Elastic band under bust for light support   Straps & Hooks Neck and back closure Adjustable hook at neck Double row of hook-and-eye closures   Details & Fabric Allover lace with keyhole front Imported nylon    "
444,Dream Angels Push-Up Bra,"Our most heavenly push-up ever, with softer Memory Fit padding for lots of lightweight lift, stretchier lace sides for more comfort and a smoothing U-shaped back.   Lift & Lining Push-up padding Underwire cups Straps & Hooks Fully adjustable straps convert to crossback and snap into place for a secure hold Double row of hook-and-eye closures; sizes 36-38DD have triple row of hook-and-eye closures for a secure, comfortable fit 4 settings to ensure a perfect fit Details & Fabric U-shaped ballet back that prevents band from riding up Imported nylon/spandex"
